seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
989,organic,83,68,5,5.927,0.601,15,2.349,10.065,6.256,0.114,11.211,3.502
990,organic,136,23,2,5.602,0.634,6,1.338,8.968,2.595,0.083,13.393,2.812
992,anomalous,169,35,2,11.105,0.729,3,0.554,2.375,4.773,0.123,6.189,2.354
995,organic,59,28,2,6.992,0.556,9,2.038,12.24,7.068,0.181,10.177,4.716
996,organic,137,9,3,2.5,0.514,14,3.713,12.326,7.947,0.125,7.573,2.936
998,organic,38,26,2,7.128,0.85,5,1.14,8.837,4.598,0.384,4.575,4.231
999,organic,37,52,2,12.194,0.854,6,1.121,2.325,3.384,0.156,6.164,3.887
999,anomalous,134,29,1,13.978,0.8,3,0.703,5.56,0.727,0.454,3.818,0.735
1001,organic,59,28,2,6.432,0.648,11,2.406,7.023,3.897,0.086,9.312,3.321
1001,anomalous,157,38,2,12.193,0.734,2,0.71,4.654,3.456,0.287,5.103,2.351
1002,anomalous,53,108,3,15.789,0.955,5,0.911,5.716,1.308,0.254,2.907,0.495
1003,organic,120,21,1,7.334,0.697,5,0.912,5.441,7.003,0.312,8.807,3.758
1003,anomalous,55,15,1,11.271,0.968,6,1.137,3.483,1.365,0.461,4.475,1.127
1004,organic,137,33,2,10.599,0.661,8,1.557,6.82,2.554,0.225,5.135,3.711
1006,anomalous,23,37,4,7.029,0.638,16,3.117,12.352,5.989,0.151,10.69,1.553
1011,anomalous,162,14,1,12.24,0.797,6,1.158,2.91,0.815,0.822,2.174,1.069
1016,organic,156,29,2,11.711,0.742,12,2.626,7.381,3.872,0.222,9.065,3.138
1017,anomalous,33,41,1,12.88,0.677,9,1.738,4.301,2.408,0.149,6.747,4.08
1019,organic,141,46,3,13.662,0.554,8,1.79,4.978,8.027,0.199,9.667,3.642
1021,anomalous,112,102,4,10.076,0.639,5,0.822,3.126,2.525,0.579,3.963,1.25
1023,organic,133,35,4,10.514,0.849,7,2.049,5.214,2.791,0.154,7.262,3.838
1024,organic,15,35,2,7.841,0.631,4,1.022,9.009,4.687,0.06,10.415,1.609
1025,organic,38,25,1,9.125,0.577,7,1.325,11.181,3.82,0.208,9.889,0.995
1025,anomalous,63,53,1,20.252,0.865,3,0.469,1.74,1.299,0.867,1.577,0.386
1028,organic,9,19,2,4.911,0.83,11,2.859,8.226,4.798,0.161,9.421,1.19
1029,organic,116,13,2,6.125,0.511,7,1.937,8.828,6.599,0.151,9.691,2.058
1032,organic,148,64,3,6.685,0.801,6,1.163,4.394,7.451,0.34,3.135,3.794
1033,organic,21,46,5,9.252,0.744,7,1.325,11.744,4.29,0.235,8.925,2.921
1034,organic,48,15,3,6.409,0.309,7,2.318,9.916,7.895,0.297,10.662,1.927
1034,anomalous,3,22,1,9.182,0.861,5,1.645,2.876,2.808,0.662,3.318,0.664
1035,organic,90,39,4,5.849,0.534,10,2.154,10.343,3.907,0.132,7.408,4.656
1036,organic,163,79,6,6.059,0.404,5,0.566,7.89,4.229,0.062,14.888,1.117
1038,organic,130,37,5,3.499,0.455,11,2.278,5.43,4.994,0.098,8.279,3.577
1039,organic,25,41,5,10.357,0.467,7,1.72,9.29,8.103,0.179,9.641,4.568
1040,organic,69,24,3,4.88,0.649,10,2.767,9.133,4.863,0.1,6.333,3.165
1041,organic,131,14,2,5.228,0.65,16,3.565,14.856,6.703,0.082,5.75,4.223
1041,anomalous,31,34,2,7.26,0.594,5,0.439,5.433,1.274,0.326,2.29,0.931
1042,organic,132,21,2,8.206,0.631,12,2.513,10.27,5.098,0.196,4.808,2.736
1044,organic,125,55,2,11.749,0.727,7,1.294,10.806,2.981,0.239,3.999,2.133
1046,anomalous,36,34,1,17.471,0.774,6,0.585,3.276,0.316,0.664,0.62,0.261
1047,organic,90,18,3,6.621,0.788,14,3.318,10.839,6.695,0.125,9.919,4.492
1050,anomalous,46,26,3,5.437,0.639,7,1.503,9.853,2.957,0.544,6.378,1.096
1051,anomalous,35,53,3,14.755,0.873,7,1.129,2.181,1.227,0.682,4.475,0.195
1052,anomalous,53,65,3,19.421,0.649,8,0.882,2.018,1.192,0.316,5.025,0.559
1055,organic,102,46,3,5.732,0.262,4,0.795,18.318,5.919,0.061,11.262,3.567
1056,organic,106,32,3,5.929,0.346,12,2.438,13.227,4.858,0.031,15.608,3.569
1057,organic,52,28,1,9.015,0.686,7,1.556,11.96,4.567,0.098,11.414,3.509
1058,organic,73,29,4,4.309,0.674,8,1.763,8.014,4.778,0.055,7.411,1.673
1059,organic,10,31,2,13.345,0.815,3,0.604,4.582,8.64,0.185,4.763,4.513
1060,organic,32,24,3,5.469,0.471,7,1.533,6.988,5.198,0.121,13.018,0.831
1066,organic,73,97,3,13.692,0.761,3,0.461,6.628,7.836,0.294,6.429,1.504
1067,organic,73,42,3,8.004,0.552,13,2.811,10.791,6.175,0.083,11.629,3.525
1067,anomalous,21,105,3,18.463,0.739,4,0.286,4.135,2.646,0.416,2.971,0.356
1070,organic,135,33,4,3.771,0.633,9,2.307,11.868,5.532,0.101,6.324,2.754
1075,organic,78,29,2,10.021,0.572,7,1.352,3.75,5.245,0.028,9.86,1.643
1077,organic,150,49,6,7.315,0.612,6,1.169,4.005,2.89,0.069,6.784,4.587
1079,organic,82,31,4,4.997,0.846,11,2.325,9.876,6.018,0.099,7.061,1.802
1081,organic,146,52,6,4.984,0.307,12,2.206,14.927,6.684,0.056,13.002,2.916
1082,organic,27,56,5,9.46,0.632,11,2.233,9.15,3.481,0.283,11.218,3.672
1084,anomalous,138,57,2,17.379,0.739,5,1.117,6.024,2.668,0.433,2.046,0.41
1090,organic,15,47,4,5.62,0.718,10,1.967,6.476,6.988,0.247,6.193,2.726
1090,anomalous,84,27,1,28.227,0.732,3,0.94,3.588,1.89,0.564,2.034,0.504
1094,anomalous,36,63,6,5.919,0.604,11,1.871,12.161,6.379,0.118,14.326,4.593
1095,organic,150,27,3,7.432,0.522,19,3.423,12.106,6.987,0.125,14.578,4.527
1098,organic,160,69,3,12.892,0.603,10,2.246,6.476,5.281,0.113,8.541,1.138
1098,anomalous,94,51,2,15.95,0.719,6,1.271,5.669,1.205,0.409,1.544,0.184
1101,organic,6,41,3,5.788,0.605,13,2.634,10.353,7.999,0.126,10.042,1.645
1104,anomalous,37,47,1,25.25,0.877,2,0.161,0.881,1.228,0.844,1.584,0.831
1106,organic,37,62,3,7.61,0.597,7,1.337,11.137,5.229,0.129,7.708,2.123
1107,organic,30,22,2,8.026,0.675,4,0.991,11.52,8.33,0.214,7.732,4.164
1108,organic,3,31,2,8.892,0.593,14,3.181,8.582,5.751,0.108,9.668,3.331
1108,anomalous,51,77,2,16.481,0.786,1,0.142,4.663,0.629,0.558,3.528,0.09
1110,anomalous,136,15,2,7.264,0.632,3,0.473,6.422,2.019,0.647,4.522,1.083
1111,organic,132,28,5,4.518,0.648,6,1.178,8.189,6.79,0.044,9.834,3.913
1111,anomalous,68,28,1,19.238,0.78,4,0.783,3.705,0.984,0.518,4.144,0.58
1113,organic,30,78,5,4.791,0.272,5,0.781,11.298,5.122,0.047,11.809,1.999
1118,organic,11,30,1,12.107,0.565,9,1.69,11.382,6.814,0.195,10.009,1.903
1118,anomalous,80,18,1,14.761,0.878,1,0.209,2.735,0.527,0.658,1.029,0.165
1120,anomalous,20,24,1,17.638,0.801,4,1.038,2.758,0.353,0.676,3.099,0.706
1121,organic,161,12,1,6.974,0.714,6,1.687,7.169,2.657,0.305,2.455,3.804
1123,organic,144,17,1,11.173,0.756,4,0.999,6.665,7.8,0.277,7.572,3.971
1123,anomalous,23,58,1,20.112,0.921,5,0.684,1.478,1.882,0.795,0.05,0.534
1124,organic,137,48,3,5.181,0.38,4,0.737,9.725,7.611,0.284,9.091,4.023
1125,organic,118,60,3,10.733,0.653,11,1.914,11.18,5.49,0.257,8.224,1.614
1130,organic,135,56,4,7.218,0.613,9,1.667,7.76,4.389,0.136,12.109,3.892
1134,organic,27,17,1,7.692,0.775,2,0.625,3.674,2.904,0.397,3.597,1.763
1139,organic,54,25,3,4.613,0.794,5,1.28,5.379,3.657,0.029,6.796,4.116
1140,organic,2,22,1,10.107,0.634,4,1.326,6.875,7.345,0.156,5.216,1.853
1146,organic,13,48,3,14.125,0.765,2,0.529,4.705,5.578,0.196,7.536,4.141
1147,organic,8,20,1,8.388,0.899,3,0.882,6.511,6.799,0.263,7.947,4.026
1148,organic,66,15,2,4.47,0.617,14,2.868,8.774,4.495,0.0,8.286,4.408
1149,organic,74,16,2,9.499,0.71,12,4.007,16.323,6.226,0.126,5.789,2.764
1150,organic,5,128,5,11.568,0.627,10,1.315,11.651,4.758,0.344,5.216,1.824
1151,anomalous,168,42,2,11.61,0.686,2,0.555,3.53,3.784,0.265,5.392,1.659
1152,anomalous,1,48,2,15.63,0.697,8,1.212,4.601,2.137,0.326,1.55,1.09
1154,organic,70,114,3,15.373,0.707,5,0.833,4.89,5.629,0.072,3.136,2.234
1155,anomalous,20,121,3,13.642,0.917,6,0.402,6.216,2.038,0.311,1.861,0.62
1156,organic,99,18,2,3.89,0.24,14,3.847,9.053,6.348,0.234,5.676,4.009
1157,organic,135,21,2,6.618,0.698,18,4.368,14.387,8.195,0.076,12.205,1.028
1160,organic,115,14,3,5.608,0.656,5,1.1,6.476,4.979,0.255,8.469,3.387
1164,anomalous,102,129,2,25.686,1.0,3,0.385,1.411,0.654,0.717,0.682,0.373
1166,anomalous,156,36,1,31.795,0.917,2,0.6,2.637,0.909,0.883,1.555,0.295
1167,organic,143,32,4,7.221,0.558,8,1.979,11.088,5.22,0.181,5.55,4.145
1168,anomalous,0,57,2,17.856,0.737,2,0.173,2.681,0.275,0.674,1.81,0.478
1170,organic,131,10,1,9.841,0.802,3,1.066,2.714,4.0,0.333,3.09,3.645
1173,organic,108,78,2,14.671,0.848,5,0.771,5.678,7.731,0.319,5.211,3.885
1174,organic,23,35,3,5.109,0.601,12,2.182,9.39,7.211,0.236,9.798,4.038
1181,anomalous,118,61,2,12.019,0.732,7,1.115,1.879,2.285,0.677,2.274,0.02
1182,organic,114,8,1,10.073,0.519,6,2.337,6.653,7.517,0.203,9.412,3.186
1183,anomalous,98,18,1,17.802,0.764,1,0.519,2.921,0.963,0.689,1.676,0.02
1185,organic,76,13,2,4.877,0.54,11,2.461,9.997,5.293,0.08,10.552,3.684
1185,anomalous,1,28,1,11.627,0.742,3,0.575,5.737,1.51,0.652,1.817,0.735
1186,organic,129,26,4,9.459,0.583,11,3.51,6.798,2.528,0.099,13.485,1.649
1188,organic,74,46,3,5.831,0.577,13,2.679,10.413,4.0,0.381,6.135,4.804
1189,organic,77,104,5,6.777,0.675,11,1.946,8.715,6.274,0.118,9.705,4.199
1190,organic,128,13,1,7.969,0.642,9,2.387,10.392,6.909,0.197,7.434,3.22
1191,organic,132,76,2,14.614,0.885,12,1.957,10.917,7.457,0.138,9.819,2.319
1191,anomalous,161,31,2,8.27,0.719,4,0.999,1.82,2.684,0.884,2.925,0.02
1192,organic,64,33,2,5.885,0.547,4,0.939,8.742,7.301,0.053,10.112,3.858
1193,organic,51,76,2,9.533,0.507,5,0.841,5.25,8.445,0.185,4.634,4.482
1195,organic,132,18,3,6.099,0.532,12,3.084,9.233,3.854,0.0,9.598,3.892
1195,anomalous,33,50,1,24.25,0.946,6,0.464,2.999,0.784,0.573,0.849,0.477
1196,organic,120,13,2,6.258,0.702,3,0.696,8.573,7.356,0.193,11.312,3.325
1197,anomalous,169,29,1,22.682,0.933,1,0.199,2.093,1.393,0.691,2.021,0.308
1198,organic,110,15,2,8.931,0.613,8,2.434,8.438,6.851,0.121,8.699,4.215
1199,organic,55,50,3,8.121,0.836,6,1.207,5.34,3.982,0.234,2.575,3.596
1200,organic,106,36,1,12.314,0.811,3,0.737,5.914,3.638,0.204,8.252,2.686
1201,anomalous,105,31,3,10.687,0.655,6,1.138,3.03,2.262,0.356,4.441,1.521
1202,organic,166,19,1,8.54,0.531,10,2.508,8.996,3.957,0.096,3.881,2.575
1203,organic,97,32,2,5.863,0.678,9,1.87,13.384,6.71,0.161,6.719,1.137
1204,anomalous,57,16,1,15.617,0.714,4,0.859,3.177,1.018,0.565,1.221,1.378
1205,anomalous,27,68,1,29.503,1.0,1,0.151,1.285,1.688,0.834,1.6,0.353
1206,organic,100,34,2,9.49,0.827,8,1.848,9.72,3.592,0.162,8.07,2.503
1207,organic,29,37,1,11.669,0.735,17,3.038,8.208,7.585,0.133,9.417,2.567
1211,organic,68,26,4,5.571,0.565,11,2.66,11.165,2.833,0.235,11.698,2.821
1213,anomalous,161,49,2,15.057,0.806,6,0.653,1.192,0.34,0.952,1.52,0.867
1214,organic,2,59,5,4.439,0.654,10,2.03,13.837,3.215,0.087,14.146,1.46
1214,anomalous,105,21,1,7.054,0.939,3,0.835,5.951,3.494,0.698,3.006,1.158
1215,anomalous,159,63,4,11.576,0.813,4,0.655,4.143,2.211,0.357,4.951,2.333
1216,organic,128,64,1,24.899,0.769,4,0.68,3.101,1.382,0.801,1.175,0.884
1217,anomalous,0,50,1,26.106,0.944,3,0.727,2.63,1.311,0.626,0.05,0.206
1218,organic,149,42,3,9.528,0.768,7,1.387,4.805,2.617,0.367,3.358,4.471
1219,organic,132,19,1,6.804,0.54,11,2.841,4.022,6.63,0.16,5.088,3.612
1219,anomalous,167,84,2,31.981,0.7,4,0.306,3.473,0.149,0.62,4.051,0.792
1220,organic,35,8,1,5.467,0.827,6,2.04,8.153,6.563,0.169,9.499,1.335
1221,organic,56,55,5,9.644,0.717,5,1.11,11.343,5.345,0.045,5.752,4.5
1223,organic,83,20,1,8.917,0.797,3,0.703,6.764,3.995,0.2,11.077,4.232
1227,organic,112,25,2,6.043,0.798,4,1.088,12.758,3.718,0.046,12.109,3.445
1227,anomalous,86,105,4,13.259,0.857,7,0.711,4.802,1.512,0.377,4.791,2.517
1229,organic,132,37,2,16.084,0.653,5,1.006,6.313,7.22,0.298,2.696,3.706
1229,anomalous,34,47,1,33.446,0.795,1,0.175,1.414,0.777,0.668,2.137,0.729
1230,anomalous,91,107,3,13.667,0.801,7,1.029,3.975,3.251,0.443,1.819,0.369
1233,anomalous,90,42,3,5.21,0.607,8,1.218,5.816,2.853,0.313,4.69,1.261
1234,organic,70,79,5,6.671,0.359,5,0.882,6.911,2.813,0.076,9.43,2.283
1236,organic,111,100,5,9.502,0.674,10,2.132,12.33,2.813,0.184,7.455,2.392
1236,anomalous,124,115,2,31.066,0.956,3,0.462,1.746,0.672,0.774,0.091,0.55
1239,anomalous,123,66,1,20.103,0.78,1,0.34,5.875,0.05,0.826,2.159,1.66
1240,organic,85,56,6,5.171,0.585,11,2.574,8.778,4.665,0.086,8.626,1.417
1244,organic,149,77,2,16.184,0.617,11,2.036,8.248,4.219,0.028,8.17,4.742
1246,organic,97,39,6,4.634,0.579,8,1.177,9.029,8.141,0.077,13.927,1.521
1247,organic,122,22,1,11.449,0.905,4,0.89,9.041,5.21,0.283,3.38,3.528
1248,organic,81,36,2,11.039,0.727,6,1.191,6.067,3.896,0.245,6.346,3.865
1252,organic,169,62,5,6.697,0.59,17,3.13,15.632,4.22,0.069,13.201,1.986
1252,anomalous,11,103,2,19.47,0.741,5,0.592,2.548,2.256,0.725,2.467,0.37
1253,anomalous,119,36,2,10.63,0.759,5,0.72,4.995,3.094,0.332,3.226,1.285
1254,anomalous,83,115,3,19.894,0.76,4,0.814,1.774,1.655,0.675,3.745,1.262
1261,organic,51,75,3,12.341,0.731,12,1.798,7.298,2.24,0.111,5.036,1.944
1263,organic,117,48,1,16.856,0.725,3,0.682,7.981,2.121,0.275,4.882,3.416
1263,anomalous,40,80,2,14.917,0.908,2,0.307,0.05,0.891,0.861,1.674,0.655
1264,organic,13,30,1,14.24,0.643,4,0.868,1.6,8.342,0.361,5.555,3.676
1265,anomalous,39,69,3,10.003,0.847,7,1.183,2.125,0.673,0.8,0.89,0.264
1268,organic,139,29,3,7.291,0.829,4,1.091,10.035,3.338,0.135,3.547,1.109
1269,organic,125,23,3,4.5,0.772,6,1.986,14.243,4.04,0.229,6.168,1.41
1270,organic,54,38,4,7.404,0.711,5,1.029,9.678,4.617,0.264,8.539,4.23
1271,anomalous,69,152,4,14.988,0.718,4,0.732,3.973,1.8,0.638,4.109,2.449
1272,anomalous,110,35,4,5.97,0.671,5,1.155,5.297,2.745,0.476,3.456,1.144
1273,anomalous,27,85,2,15.68,0.786,6,0.866,1.832,2.394,0.569,2.938,0.47
1274,organic,147,41,3,8.584,0.788,11,2.085,9.407,6.325,0.009,12.201,4.371
1279,organic,0,30,1,15.919,0.95,6,1.201,4.923,3.566,0.213,3.307,4.442
1280,organic,76,65,3,11.111,0.68,4,0.788,4.994,4.152,0.377,6.012,4.643
1280,anomalous,18,77,4,10.874,0.54,8,1.34,8.488,0.728,0.296,5.186,2.884
1281,organic,70,43,5,10.638,0.708,19,3.629,7.224,5.478,0.321,8.515,2.216
1282,anomalous,132,12,1,7.993,0.715,2,0.48,7.428,0.691,0.377,5.34,0.55
1285,organic,165,35,3,5.501,0.623,4,0.985,9.243,3.399,0.053,10.429,2.885
1286,organic,164,46,5,4.878,0.406,7,1.658,8.606,6.207,0.254,8.231,1.227
1286,anomalous,134,39,1,20.909,0.692,5,0.693,0.05,0.598,0.765,2.343,0.02
1287,organic,69,57,3,7.941,0.646,13,2.429,11.061,5.572,0.15,8.852,1.363
1289,organic,43,71,4,5.071,0.773,8,1.379,11.476,5.334,0.06,8.382,4.837
1289,anomalous,63,69,2,18.986,0.892,2,0.303,0.62,1.295,0.771,2.384,0.618
1290,organic,51,118,5,9.383,0.582,16,2.517,11.998,7.187,0.054,8.386,2.92
1296,organic,123,26,4,8.231,0.542,11,2.329,12.119,6.962,0.311,5.327,3.429
1298,organic,152,83,3,11.958,0.663,11,2.02,9.415,7.789,0.1,5.295,1.419
1300,anomalous,67,38,2,8.159,0.694,9,1.677,7.219,4.216,0.564,6.367,1.785
1302,organic,166,33,2,9.843,0.784,6,1.693,3.811,2.677,0.306,4.203,3.616
1306,organic,131,25,1,12.498,0.425,4,0.852,6.928,6.328,0.198,10.959,4.569
1308,organic,33,23,2,4.383,0.549,13,3.338,11.866,5.65,0.189,7.733,1.94
1312,organic,19,92,3,10.463,0.867,16,2.342,5.913,8.821,0.117,9.699,2.033
1312,anomalous,133,13,1,12.016,0.899,4,1.055,1.74,1.21,0.903,0.858,0.941
1317,organic,145,13,1,10.62,0.814,7,1.817,7.179,5.651,0.264,4.051,2.971
1320,organic,12,20,3,9.994,0.524,8,2.963,8.826,3.032,0.057,8.972,1.405
1321,organic,31,17,2,8.383,0.795,10,2.773,10.266,7.675,0.112,8.491,1.027
1324,organic,131,30,3,4.527,0.685,6,1.797,7.214,7.778,0.201,5.955,1.486
1325,anomalous,126,86,3,9.443,0.709,1,0.592,6.736,1.443,0.418,3.599,2.534
1326,organic,41,15,1,7.103,0.607,5,1.628,8.611,3.918,0.266,8.264,1.195
1326,anomalous,105,18,2,8.882,0.762,9,2.235,6.111,2.611,0.382,7.45,2.554
1329,organic,0,79,3,12.51,0.635,2,0.493,5.976,5.275,0.381,3.929,3.072
1332,organic,75,33,2,8.429,0.601,9,1.816,10.617,7.047,0.0,8.795,1.058
1333,anomalous,36,37,2,10.668,0.869,4,0.635,3.083,0.418,0.878,4.083,0.413
1334,organic,95,17,1,13.608,0.622,11,2.728,8.484,8.202,0.184,12.183,3.685
1335,organic,72,62,5,7.811,0.297,8,2.133,8.829,7.741,0.172,9.868,2.219
1336,organic,96,52,4,4.795,0.571,8,1.657,8.087,5.918,0.063,8.822,0.915
1337,organic,128,86,3,10.035,0.667,5,0.84,4.955,6.672,0.168,9.334,1.941
1341,organic,124,38,6,4.098,0.443,9,1.9,11.661,2.562,0.05,7.054,3.209
1342,organic,101,9,1,8.186,0.7,5,1.664,6.54,8.63,0.114,6.204,2.685
1346,organic,164,20,3,3.173,0.576,8,2.097,10.467,3.825,0.009,15.11,2.701
1348,organic,78,20,2,4.836,0.448,9,2.508,12.181,4.515,0.127,10.228,2.847
1351,anomalous,122,31,3,5.305,0.494,15,2.86,6.663,6.589,0.251,7.197,1.374
1355,organic,122,31,2,5.116,0.361,11,2.051,10.745,4.988,0.287,6.312,3.95
1356,organic,169,34,3,8.93,0.924,6,1.068,6.393,8.445,0.21,5.518,1.758
1357,organic,21,7,2,3.258,0.255,12,3.489,6.602,6.238,0.0,11.488,4.78
1360,organic,21,44,2,15.232,0.796,4,0.981,4.089,3.249,0.236,6.966,3.073
1360,anomalous,23,26,1,11.802,0.789,3,0.65,3.049,0.05,0.623,0.438,0.455
1361,anomalous,8,69,2,26.648,0.768,2,0.529,1.34,0.18,0.746,0.668,0.952
1367,organic,37,21,2,10.675,0.79,4,0.867,8.948,8.155,0.143,5.471,3.137
1369,organic,73,29,3,3.01,0.484,12,2.447,7.408,6.476,0.0,10.804,4.83
1370,organic,134,27,1,14.133,0.748,14,3.043,5.253,5.518,0.258,6.1,2.772
1372,organic,99,49,2,14.48,0.693,14,2.375,9.646,3.731,0.307,8.126,4.289
1376,organic,114,28,2,9.267,0.657,3,0.728,8.648,6.082,0.041,11.39,1.625
1383,organic,47,17,2,7.082,0.582,6,1.547,9.025,7.545,0.113,12.117,2.584
1386,organic,89,28,1,12.312,0.914,3,0.538,5.217,3.323,0.385,5.318,4.193
1391,organic,134,56,3,7.529,0.428,10,1.768,5.06,6.316,0.102,10.035,2.375
1394,organic,131,32,2,6.126,0.508,5,1.086,4.314,6.687,0.137,5.193,3.289
1397,organic,101,53,2,10.719,0.871,5,0.935,3.912,5.563,0.343,7.46,1.407
1399,anomalous,160,162,2,28.794,0.939,3,0.539,1.13,0.904,0.79,1.303,0.255
1402,organic,162,34,2,9.345,0.634,5,1.006,4.642,5.337,0.135,11.004,3.049
1403,organic,108,42,4,5.388,0.692,6,1.414,4.378,6.974,0.04,7.0,2.452
1405,anomalous,77,70,3,11.669,0.7,6,0.942,4.982,2.731,0.271,6.026,2.7
1408,anomalous,137,55,2,15.644,0.792,5,1.074,6.927,4.908,0.383,6.367,1.986
1411,organic,146,25,3,4.486,0.62,14,2.938,10.248,3.121,0.034,12.287,4.435
1414,organic,163,66,5,8.778,0.557,8,1.885,8.844,7.298,0.045,10.044,4.882
1415,organic,152,42,4,7.473,0.471,14,2.641,10.549,6.565,0.073,13.612,2.646
1416,organic,114,60,6,5.098,0.588,7,1.393,14.672,5.097,0.083,15.257,4.695
1418,organic,49,44,5,7.186,0.397,5,1.065,6.962,8.097,0.046,10.939,1.555
1421,organic,134,49,2,11.921,0.775,5,1.033,4.32,5.545,0.405,6.056,4.789
1422,organic,120,28,4,4.853,0.455,9,1.815,9.412,4.104,0.033,12.058,1.508
1423,organic,98,30,1,17.408,0.89,4,0.708,5.574,7.078,0.262,4.637,2.745
1423,anomalous,144,25,1,27.189,0.88,1,0.661,1.828,0.951,0.863,1.107,0.511
1425,organic,71,53,4,6.766,0.543,6,0.946,9.904,6.683,0.108,10.863,1.767
1426,organic,13,29,3,4.989,0.229,11,1.964,8.772,7.557,0.018,13.731,1.204
1430,organic,134,56,2,9.054,0.648,8,1.272,6.156,8.681,0.162,10.759,4.106
1433,organic,78,92,3,14.471,0.794,3,0.477,7.542,5.604,0.394,2.969,2.114
1434,organic,98,17,1,9.831,0.579,3,0.688,8.042,6.789,0.291,9.946,2.608
1435,anomalous,96,32,2,12.614,0.852,3,0.57,0.05,0.828,0.821,0.201,0.783
1437,organic,56,71,2,14.869,0.781,6,1.043,5.293,7.419,0.316,3.408,3.653
1438,organic,78,29,3,6.007,0.58,5,1.321,10.719,6.437,0.067,12.374,2.886
1439,organic,61,10,1,10.644,0.893,2,1.076,1.602,5.257,0.201,7.27,4.5
1440,organic,40,30,2,7.814,0.798,5,1.028,7.055,8.323,0.06,5.926,1.74
1441,organic,29,43,4,4.846,0.867,15,2.598,6.141,2.739,0.052,11.926,3.613
1442,organic,72,45,2,12.873,0.459,7,1.66,11.034,6.719,0.2,8.042,4.135
1442,anomalous,144,67,2,14.551,0.659,4,0.627,6.434,1.812,0.514,1.576,1.56
1446,anomalous,23,22,1,14.196,0.916,2,0.448,0.05,0.472,0.974,0.69,0.797
1447,organic,68,22,1,10.025,0.936,3,0.699,6.119,4.89,0.282,6.659,2.421
1451,organic,168,50,4,5.885,0.605,7,1.404,9.238,5.003,0.238,8.708,1.52
1451,anomalous,160,109,2,21.743,0.733,2,0.404,3.425,0.516,0.956,3.784,0.514
1453,organic,41,15,2,5.002,0.254,10,2.226,9.538,5.723,0.112,7.63,3.475
1454,organic,156,11,2,4.935,0.732,5,2.11,6.117,4.046,0.162,10.302,4.108
1454,anomalous,14,18,2,5.312,0.831,5,1.52,4.729,1.792,0.405,4.038,2.388
1456,anomalous,165,40,2,10.88,0.648,7,1.342,11.027,3.928,0.56,7.102,1.601
1463,organic,111,44,2,11.223,0.636,10,2.188,7.289,6.248,0.278,9.933,2.483
1465,organic,133,31,4,2.493,0.276,8,1.642,10.271,3.133,0.173,8.315,4.209
1468,anomalous,156,122,2,22.091,0.833,1,0.139,2.619,1.289,0.957,0.983,0.399
1472,organic,144,29,3,6.135,0.439,18,3.868,15.16,8.521,0.158,7.091,1.799
1475,organic,124,24,1,11.408,0.801,8,1.681,8.07,6.906,0.19,6.586,3.553
1478,organic,11,23,3,6.485,0.674,13,2.585,9.332,5.816,0.109,12.917,2.564
1480,organic,83,34,3,8.243,0.886,7,1.572,6.129,5.514,0.264,9.146,4.877
1482,organic,47,26,2,13.294,0.686,7,2.441,7.807,6.489,0.169,6.134,4.973
1484,organic,105,16,1,8.939,0.837,6,1.506,4.863,8.452,0.309,2.715,3.31
1486,organic,33,21,1,17.756,0.918,2,0.683,5.996,6.762,0.21,5.9,2.144
1487,organic,14,8,2,2.904,0.485,4,1.091,12.105,5.394,0.002,11.278,2.93
1487,anomalous,78,52,2,14.743,0.959,5,0.932,1.67,2.551,0.505,3.182,1.579
1490,organic,43,28,2,11.274,0.743,7,1.522,5.38,3.419,0.345,7.766,1.331
1492,organic,102,72,6,4.424,0.497,6,1.228,14.135,6.122,0.119,9.133,3.984
1495,organic,167,17,3,3.151,0.609,9,2.777,12.788,5.684,0.073,5.482,2.437
1497,organic,4,23,1,9.152,0.719,7,1.902,10.671,4.788,0.199,4.644,3.38
1499,organic,86,75,2,17.379,0.721,8,1.343,9.944,6.347,0.123,10.158,5.024
1502,organic,136,58,3,7.866,0.376,8,1.256,12.511,6.593,0.1,7.67,1.556
1503,organic,59,12,1,12.079,0.503,2,0.807,6.925,3.736,0.037,7.5,0.686
1505,anomalous,123,18,1,13.202,0.629,6,1.493,5.26,2.039,0.444,4.262,0.854
1507,organic,162,10,2,8.762,0.815,4,1.263,10.505,7.485,0.269,4.636,1.738
1507,anomalous,19,199,2,29.089,0.779,1,0.258,4.214,0.961,0.634,1.391,0.387
1509,organic,57,43,4,8.738,0.514,8,1.234,11.861,6.743,0.058,10.591,1.497
1511,organic,48,11,2,2.975,0.514,14,4.099,8.78,8.075,0.035,12.855,2.848
1513,organic,85,39,1,13.691,0.816,6,1.453,3.93,2.636,0.274,4.942,3.822
1514,organic,142,17,3,4.093,0.373,9,2.533,12.651,5.903,0.014,7.177,2.716
1515,organic,70,20,1,8.346,0.825,3,0.626,8.271,6.556,0.159,7.841,4.985
1515,anomalous,40,77,2,15.37,0.87,2,0.307,1.147,0.427,0.852,1.219,0.407
1519,organic,165,38,5,4.897,0.549,6,1.464,9.667,6.137,0.009,6.452,1.452
1519,anomalous,27,57,3,6.496,0.72,5,1.141,4.786,3.127,0.276,3.844,1.492
