seller_id,spike_type,start_day,n_orders,duration_days,ramp_rate_vs_baseline,pct_new_buyers,n_distinct_states,geo_entropy,mean_delivery_days,std_delivery_days,return_rate,refund_claim_speed_days,refund_claim_speed_std
3075,organic,108,91,4,6.637,0.75,5,1.039,11.39,6.081,0.179,13.005,3.505
2933,organic,11,28,1,10.178,0.715,3,0.618,5.536,3.978,0.117,5.328,2.015
763,anomalous,147,26,1,8.207,0.804,5,1.096,1.693,1.596,0.688,2.759,1.054
283,anomalous,94,16,1,15.159,1.0,3,0.456,2.123,0.273,0.795,0.2,0.142
2991,organic,157,43,2,8.201,0.77,7,1.213,5.637,3.509,0.231,4.82,2.445
3292,organic,94,26,2,6.628,0.731,5,0.883,4.952,6.839,0.255,11.253,5.028
1548,organic,83,26,2,10.619,0.803,12,2.695,11.676,8.264,0.298,13.136,4.016
265,organic,53,13,2,6.811,0.731,11,3.005,8.829,5.758,0.111,13.659,3.037
1837,organic,55,83,2,13.593,0.737,7,1.109,7.093,6.276,0.276,4.768,1.868
1579,organic,36,118,4,11.712,0.713,6,0.993,7.589,5.783,0.127,12.618,2.808
235,organic,16,51,2,11.685,0.692,6,1.264,4.123,3.873,0.407,4.796,1.244
553,organic,85,72,2,15.682,0.853,16,2.65,7.393,3.257,0.373,7.82,3.624
1668,anomalous,161,69,1,28.702,0.835,4,0.557,0.05,0.35,0.933,3.139,0.069
1658,organic,42,25,1,17.879,0.764,6,1.374,9.614,4.907,0.288,7.37,3.156
726,organic,60,31,4,6.708,0.413,4,0.805,16.906,4.979,0.231,7.524,4.752
2006,anomalous,59,47,1,17.664,0.819,1,0.313,1.004,1.361,0.547,2.245,0.098
3372,organic,34,55,3,14.94,0.727,6,1.034,5.06,6.245,0.313,6.289,2.1
1196,organic,120,13,2,6.258,0.702,3,0.696,8.573,7.356,0.193,11.312,3.325
3116,anomalous,81,23,1,16.506,0.8,1,0.22,2.401,1.022,0.697,0.767,0.248
1056,organic,106,32,3,5.929,0.346,12,2.438,13.227,4.858,0.031,15.608,3.569
3114,anomalous,141,64,2,20.975,0.846,1,0.518,1.4,1.39,0.719,0.89,0.398
342,organic,62,53,2,8.584,0.614,11,1.791,6.558,7.275,0.201,12.277,2.374
3918,organic,82,27,4,8.062,0.7,3,0.825,5.522,6.497,0.222,5.057,3.175
1766,anomalous,156,44,3,8.298,0.71,3,0.795,5.618,3.78,0.575,6.535,1.991
265,anomalous,2,19,1,23.839,0.777,5,0.805,2.26,1.452,0.462,2.206,0.55
3914,organic,12,60,3,7.257,0.783,9,1.398,14.296,5.855,0.329,7.6,2.759
779,anomalous,85,19,2,6.717,0.811,3,0.899,1.336,0.823,0.729,2.077,0.302
1952,anomalous,19,52,3,8.081,0.727,5,0.994,2.654,1.888,0.694,1.601,0.722
711,organic,98,41,1,17.313,0.811,3,0.614,3.754,5.569,0.11,4.712,5.017
1775,organic,157,113,3,11.44,0.726,10,1.496,7.872,4.878,0.037,8.007,3.985
91,organic,91,68,5,10.183,0.734,9,2.24,6.998,3.995,0.313,6.061,3.771
3007,anomalous,162,46,2,11.242,0.66,7,1.393,3.613,0.593,0.384,3.583,1.44
2881,organic,44,73,3,12.077,0.682,5,0.713,8.079,4.418,0.32,9.239,4.439
2638,organic,50,39,3,7.699,0.639,13,3.692,8.664,6.139,0.209,6.595,0.967
2443,organic,102,9,2,9.381,0.319,9,3.507,5.891,6.362,0.263,6.854,4.066
1569,organic,121,46,2,13.518,0.836,5,0.844,9.2,7.829,0.194,8.425,2.786
141,anomalous,82,36,1,16.478,0.855,5,0.755,4.381,0.518,0.535,4.139,0.475
1197,anomalous,169,29,1,22.682,0.933,1,0.199,2.093,1.393,0.691,2.021,0.308
1678,organic,130,17,1,7.831,0.688,4,1.249,8.974,4.025,0.367,4.417,2.573
1895,anomalous,167,43,1,33.641,1.0,3,0.559,3.744,0.201,1.0,2.977,0.282
1532,anomalous,14,106,2,19.157,0.943,6,0.816,4.831,3.459,0.762,1.939,0.976
540,organic,161,48,4,4.833,0.749,2,0.619,8.024,6.082,0.136,7.604,1.443
64,organic,167,85,3,8.978,0.712,11,2.072,7.511,6.029,0.236,8.118,3.98
2100,organic,144,23,2,10.09,0.63,10,3.394,6.037,6.236,0.231,3.891,2.393
3228,anomalous,111,24,4,4.244,0.332,13,2.706,10.037,7.687,0.013,11.433,3.354
734,organic,156,19,2,8.985,0.528,11,2.359,6.365,3.717,0.039,9.289,1.82
2160,organic,48,10,1,7.849,0.842,3,0.796,6.11,8.55,0.292,4.54,1.092
1017,anomalous,33,41,1,12.88,0.677,9,1.738,4.301,2.408,0.149,6.747,4.08
2668,organic,103,15,1,11.83,0.907,3,1.23,4.767,5.985,0.101,3.238,3.964
2223,anomalous,78,66,2,12.993,0.603,6,1.185,8.954,3.721,0.315,6.986,2.638
1913,anomalous,84,102,2,23.285,0.841,5,0.873,6.644,2.144,0.576,3.977,0.676
791,organic,85,61,4,6.629,0.533,10,1.523,4.069,5.198,0.13,5.15,2.251
1289,organic,43,71,4,5.071,0.773,8,1.379,11.476,5.334,0.06,8.382,4.837
2970,anomalous,145,62,2,14.973,0.812,2,0.304,1.351,0.219,0.505,4.506,0.563
114,organic,64,44,2,8.344,0.774,6,1.27,7.443,6.084,0.116,5.432,2.716
184,organic,80,52,3,11.511,0.681,7,1.553,4.344,8.462,0.264,5.35,1.799
706,anomalous,134,85,3,10.292,0.563,8,1.111,6.798,1.766,0.348,4.8,2.553
3090,organic,74,57,3,8.077,0.737,7,1.476,8.067,3.087,0.391,7.265,2.84
1050,anomalous,46,26,3,5.437,0.639,7,1.503,9.853,2.957,0.544,6.378,1.096
887,anomalous,103,17,1,20.073,0.916,2,0.734,0.069,0.05,0.944,2.029,0.355
786,anomalous,132,34,2,16.5,0.923,3,0.812,1.831,1.507,0.842,1.441,0.744
3839,anomalous,141,112,2,21.276,0.818,1,0.131,2.435,0.893,0.818,0.857,0.9
598,organic,3,56,3,10.73,0.579,12,1.977,1.615,7.877,0.0,3.676,4.185
142,organic,1,46,3,13.522,0.618,8,1.601,7.369,7.287,0.243,5.314,2.912
3932,organic,92,46,3,12.14,0.66,8,1.427,5.765,2.855,0.243,2.643,3.282
2628,anomalous,156,53,1,22.904,0.788,1,0.19,4.202,0.758,0.507,1.304,0.45
1055,organic,102,46,3,5.732,0.262,4,0.795,18.318,5.919,0.061,11.262,3.567
1440,organic,40,30,2,7.814,0.798,5,1.028,7.055,8.323,0.06,5.926,1.74
1107,organic,30,22,2,8.026,0.675,4,0.991,11.52,8.33,0.214,7.732,4.164
3025,organic,29,45,3,7.628,0.5,8,1.927,9.842,6.738,0.32,11.368,5.032
266,organic,46,45,3,10.318,0.647,7,1.423,7.95,6.045,0.129,11.523,2.864
1610,anomalous,22,66,2,20.248,0.619,4,0.707,3.666,1.481,0.8,1.377,0.607
1881,anomalous,146,66,2,11.372,0.704,8,1.461,9.247,8.37,0.288,7.524,3.837
2499,organic,28,12,3,3.921,0.664,5,1.374,8.869,4.148,0.0,5.296,1.928
1021,anomalous,112,102,4,10.076,0.639,5,0.822,3.126,2.525,0.579,3.963,1.25
3704,organic,35,34,3,9.869,0.864,6,1.087,4.24,4.131,0.184,7.563,3.519
1486,organic,33,21,1,17.756,0.918,2,0.683,5.996,6.762,0.21,5.9,2.144
717,anomalous,14,54,2,9.983,0.674,3,0.479,3.021,3.911,0.594,5.1,1.878
2064,organic,72,67,4,10.631,0.817,6,1.446,13.784,7.243,0.241,6.802,4.193
1652,organic,48,84,3,10.93,0.621,13,2.267,11.271,8.129,0.173,10.576,3.01
314,anomalous,45,68,1,24.802,0.741,2,0.537,3.735,0.842,0.69,0.05,0.874
3600,organic,36,9,2,3.668,0.275,14,3.964,11.242,7.086,0.058,7.672,0.9
1639,anomalous,159,56,3,10.735,0.816,3,0.481,4.493,0.666,0.825,2.835,0.924
2658,organic,16,44,4,4.288,0.607,8,1.427,16.709,3.875,0.189,12.178,4.366
799,anomalous,66,45,4,6.606,0.641,3,0.649,1.927,1.121,0.374,5.121,2.065
3688,anomalous,72,133,2,24.851,0.955,4,0.57,2.55,0.05,0.853,0.496,0.352
2438,anomalous,7,19,1,9.047,0.755,1,0.426,5.936,2.109,0.728,2.256,1.184
3183,organic,24,113,3,14.223,0.711,15,2.321,5.277,8.338,0.209,7.934,1.889
2857,organic,62,36,2,9.693,0.813,3,0.826,2.935,4.578,0.047,7.222,3.392
2378,organic,66,86,2,16.681,0.809,8,1.416,6.979,7.83,0.357,2.066,1.623
2884,organic,63,29,3,8.443,0.488,12,2.478,5.774,5.988,0.125,10.323,4.352
757,organic,61,24,2,5.979,0.684,14,3.021,19.204,3.187,0.062,12.012,4.546
2273,organic,162,49,2,11.885,0.679,7,1.317,9.663,7.662,0.104,6.767,1.053
2035,anomalous,82,97,4,8.05,0.597,7,1.121,7.624,2.149,0.52,2.287,2.231
3838,anomalous,64,42,1,32.814,0.804,2,0.801,2.548,0.896,1.0,1.187,0.376
884,organic,58,38,3,9.524,0.684,8,2.247,6.986,6.189,0.278,12.483,3.616
2875,organic,112,21,3,9.096,0.527,11,3.213,7.475,6.011,0.168,9.718,3.852
2865,organic,36,37,6,4.443,0.426,14,2.74,11.124,6.998,0.042,8.209,4.164
3093,anomalous,65,40,2,12.932,0.649,5,1.126,3.295,1.416,0.258,4.4,2.103
1270,organic,54,38,4,7.404,0.711,5,1.029,9.678,4.617,0.264,8.539,4.23
1928,organic,133,33,4,6.137,0.598,5,1.054,6.975,2.707,0.034,11.473,3.577
1360,anomalous,23,26,1,11.802,0.789,3,0.65,3.049,0.05,0.623,0.438,0.455
1815,organic,67,55,2,9.591,0.81,9,1.338,5.695,5.656,0.276,4.551,3.573
3360,anomalous,64,36,2,11.535,0.827,1,0.215,2.655,1.114,0.892,1.089,0.266
3426,organic,105,41,2,10.207,0.585,12,2.185,12.622,5.485,0.147,9.606,2.078
2384,organic,161,36,1,15.081,0.683,7,1.299,3.519,3.388,0.343,8.726,2.327
901,organic,80,19,2,8.057,0.474,12,3.345,6.064,7.471,0.214,9.41,2.82
995,organic,59,28,2,6.992,0.556,9,2.038,12.24,7.068,0.181,10.177,4.716
3018,organic,31,23,1,9.83,0.741,8,1.467,7.573,7.074,0.169,8.962,3.606
4,organic,163,17,1,14.027,0.797,9,2.186,7.472,3.096,0.333,6.723,4.614
3181,anomalous,152,34,2,9.258,0.874,5,1.23,3.847,1.43,0.501,3.938,0.949
1001,anomalous,157,38,2,12.193,0.734,2,0.71,4.654,3.456,0.287,5.103,2.351
254,anomalous,70,21,2,8.312,0.598,4,1.152,0.05,2.095,0.327,6.987,0.583
955,organic,36,44,5,7.735,0.416,6,1.16,8.032,4.787,0.096,11.928,1.006
2012,organic,68,29,1,17.769,0.965,8,1.489,6.956,3.727,0.17,1.685,2.885
1613,organic,34,17,3,4.762,0.654,7,1.729,9.454,7.673,0.148,7.709,2.596
1454,organic,156,11,2,4.935,0.732,5,2.11,6.117,4.046,0.162,10.302,4.108
3833,organic,130,21,5,8.686,0.689,13,3.486,12.486,6.19,0.314,8.23,3.55
3546,organic,120,86,5,9.061,0.682,11,1.988,10.858,5.595,0.335,5.318,1.381
274,anomalous,75,125,2,31.836,0.93,1,0.317,3.954,0.52,0.845,1.821,0.313
2718,organic,118,26,3,4.318,0.502,9,2.038,5.73,3.828,0.016,14.508,3.14
2004,organic,71,67,2,16.46,0.663,7,1.441,6.133,7.228,0.176,5.584,2.153
3543,organic,72,10,1,10.699,0.46,3,0.909,6.118,5.871,0.157,12.061,3.373
3389,organic,68,30,4,6.821,0.731,15,2.988,7.356,4.124,0.026,8.274,4.796
144,organic,136,81,6,5.919,0.308,12,2.022,8.367,5.527,0.111,11.661,2.336
2457,anomalous,134,62,3,6.749,0.788,5,1.184,6.248,3.199,0.452,2.573,1.28
2169,anomalous,121,27,3,11.83,0.938,4,0.619,1.438,0.579,0.558,2.465,0.504
3011,organic,91,153,5,9.028,0.575,14,1.989,8.654,2.754,0.121,11.369,2.484
3104,organic,158,16,2,10.797,0.746,5,1.545,6.917,6.803,0.237,5.251,4.312
100,organic,44,14,1,6.964,0.599,4,0.901,5.546,4.616,0.181,9.885,2.69
2934,anomalous,149,61,3,12.019,0.69,8,1.424,0.938,3.546,0.483,5.991,2.523
1589,organic,62,34,6,2.305,0.488,7,1.461,7.7,2.607,0.15,5.52,3.441
3975,anomalous,112,73,4,12.066,0.823,4,0.841,3.857,3.06,0.45,6.651,2.878
3345,organic,152,21,4,2.482,0.388,13,2.942,10.143,5.877,0.0,14.71,4.101
3215,organic,137,9,3,2.251,0.387,4,1.31,10.896,8.235,0.0,13.304,3.618
3499,organic,28,8,1,8.393,0.69,9,3.237,9.295,7.562,0.007,6.963,1.184
611,organic,151,114,3,15.747,0.826,4,0.776,6.373,3.238,0.321,4.706,2.52
2744,organic,37,46,3,8.322,0.578,11,2.041,7.696,5.534,0.018,9.554,3.886
1002,anomalous,53,108,3,15.789,0.955,5,0.911,5.716,1.308,0.254,2.907,0.495
3859,organic,17,41,3,7.431,0.75,10,2.084,11.246,6.91,0.028,7.402,3.278
425,organic,64,43,2,13.585,0.897,5,1.239,6.989,3.36,0.297,3.99,1.72
3888,anomalous,28,35,1,15.122,0.758,12,2.744,8.907,4.002,0.101,3.265,4.012
1722,organic,70,40,2,9.238,0.488,8,1.521,9.447,5.306,0.121,11.211,1.443
2838,anomalous,112,33,3,6.587,0.807,3,0.633,4.365,4.422,0.282,2.837,0.987
1778,anomalous,11,57,4,5.485,0.631,8,1.473,9.448,4.428,0.312,6.793,0.885
2236,organic,72,72,3,13.947,0.749,6,1.218,8.91,5.803,0.358,4.901,2.44
3591,anomalous,72,57,2,18.695,0.871,6,0.951,7.32,1.987,0.451,2.654,1.173
3756,organic,117,45,3,5.069,0.567,7,1.374,17.161,6.203,0.061,7.212,4.255
57,organic,132,49,4,4.617,0.615,7,1.417,7.768,5.095,0.149,8.17,2.279
2044,organic,127,19,1,8.59,0.672,17,3.708,5.675,7.875,0.216,11.991,4.426
22,anomalous,133,15,1,12.188,0.819,2,0.687,4.187,0.845,0.762,3.351,0.737
3596,organic,149,32,3,6.24,0.608,8,1.608,10.547,4.752,0.008,11.055,5.112
1716,organic,51,38,3,10.122,0.737,17,3.059,4.612,5.028,0.108,4.817,2.342
2206,organic,159,84,6,4.466,0.497,10,2.185,11.865,2.559,0.07,5.721,2.707
3812,anomalous,86,19,1,17.533,0.961,1,0.682,0.98,0.167,0.77,0.665,0.125
3249,anomalous,71,40,2,12.207,0.646,4,0.825,7.869,2.076,0.464,5.387,2.802
1282,anomalous,132,12,1,7.993,0.715,2,0.48,7.428,0.691,0.377,5.34,0.55
2991,anomalous,147,69,3,9.853,0.814,4,0.827,4.934,2.378,0.249,2.421,0.679
2440,organic,109,70,2,15.46,0.555,7,1.512,8.214,6.443,0.094,8.042,4.509
2852,anomalous,124,74,1,26.053,0.744,1,0.146,0.976,0.69,0.879,3.768,0.533
640,organic,147,45,5,4.17,0.615,9,2.221,7.749,5.671,0.025,8.868,3.831
961,organic,125,47,1,15.232,0.914,6,1.156,6.063,7.309,0.363,8.162,1.136
2241,organic,89,34,2,12.379,0.695,1,0.599,6.472,7.958,0.409,5.31,1.432
1098,organic,160,69,3,12.892,0.603,10,2.246,6.476,5.281,0.113,8.541,1.138
2750,anomalous,120,14,1,12.113,0.728,1,0.52,0.999,2.511,0.407,0.598,0.17
3462,organic,148,33,1,11.178,0.715,6,1.421,6.086,7.575,0.119,4.972,4.449
1146,organic,13,48,3,14.125,0.765,2,0.529,4.705,5.578,0.196,7.536,4.141
3291,organic,84,35,1,23.307,0.723,4,1.037,3.762,0.5,0.371,2.889,1.443
291,anomalous,72,24,1,11.185,0.857,1,0.195,1.934,0.831,0.96,0.148,0.464
2371,organic,116,38,4,8.548,0.569,4,0.672,15.045,2.592,0.306,7.839,2.981
2677,anomalous,87,28,1,24.525,0.83,1,0.216,2.656,0.05,0.828,1.187,0.304
1227,anomalous,86,105,4,13.259,0.857,7,0.711,4.802,1.512,0.377,4.791,2.517
1090,organic,15,47,4,5.62,0.718,10,1.967,6.476,6.988,0.247,6.193,2.726
751,organic,148,26,1,14.404,0.672,10,3.106,7.355,7.855,0.289,9.011,1.77
3963,organic,26,31,5,6.071,0.644,17,3.149,7.864,8.538,0.152,4.91,2.502
180,organic,19,38,1,13.774,0.797,4,0.537,2.946,5.454,0.317,4.542,1.942
573,organic,1,104,3,11.388,0.849,7,1.134,5.298,2.775,0.289,7.878,5.006
3120,organic,16,8,1,5.493,0.66,2,0.878,9.149,5.372,0.153,4.534,3.615
48,organic,101,51,3,8.705,0.94,4,0.568,6.252,3.857,0.262,3.225,3.232
1154,organic,70,114,3,15.373,0.707,5,0.833,4.89,5.629,0.072,3.136,2.234
2777,organic,89,19,2,7.54,0.923,10,1.858,5.515,3.268,0.156,8.741,2.89
1973,anomalous,31,213,2,37.315,0.81,2,0.402,3.065,0.959,0.913,1.234,0.232
1509,organic,57,43,4,8.738,0.514,8,1.234,11.861,6.743,0.058,10.591,1.497
2404,anomalous,96,100,2,17.795,0.734,3,0.545,2.031,1.891,0.595,1.332,0.923
1023,organic,133,35,4,10.514,0.849,7,2.049,5.214,2.791,0.154,7.262,3.838
3883,anomalous,158,43,2,10.705,0.705,5,0.399,4.593,1.364,0.716,4.945,1.195
3305,anomalous,60,85,1,36.741,0.921,3,0.493,2.402,0.05,0.897,0.465,0.489
555,anomalous,93,64,2,13.112,0.769,3,0.632,2.299,0.896,0.99,0.486,0.687
926,organic,90,39,3,8.014,0.579,14,2.681,3.925,3.758,0.128,3.223,1.735
2094,anomalous,6,11,1,7.328,0.782,3,0.576,1.154,1.192,0.652,3.783,0.308
1211,organic,68,26,4,5.571,0.565,11,2.66,11.165,2.833,0.235,11.698,2.821
3492,anomalous,101,48,2,8.042,0.603,5,0.836,5.985,2.249,0.716,1.889,0.876
1774,anomalous,54,58,3,10.415,0.863,6,1.056,1.133,1.141,0.608,2.482,0.752
3434,anomalous,163,59,3,8.602,0.767,3,0.551,4.757,0.695,0.355,3.128,1.103
1425,organic,71,53,4,6.766,0.543,6,0.946,9.904,6.683,0.108,10.863,1.767
588,organic,35,22,5,4.236,0.541,9,1.942,14.284,4.773,0.046,8.391,4.26
933,organic,78,36,2,8.741,0.694,11,2.337,6.839,4.668,0.133,11.505,2.773
2890,anomalous,76,47,1,26.736,0.909,2,0.368,4.973,0.471,0.685,0.05,0.538
499,organic,101,25,2,5.616,0.44,6,1.577,14.861,7.832,0.069,11.515,4.394
3874,organic,65,12,2,5.656,0.661,8,2.39,8.664,3.47,0.131,6.849,1.167
1032,organic,148,64,3,6.685,0.801,6,1.163,4.394,7.451,0.34,3.135,3.794
2844,anomalous,33,70,1,16.357,0.815,2,0.642,3.013,0.538,0.589,0.13,0.357
3725,organic,36,53,3,8.308,0.676,10,1.616,7.537,8.103,0.082,8.219,4.466
3903,organic,18,23,3,6.372,0.631,15,3.606,8.508,3.994,0.071,11.123,1.631
3263,organic,95,24,1,12.373,0.689,10,2.489,6.543,6.669,0.33,9.303,2.295
302,anomalous,33,34,2,8.949,0.672,7,1.548,0.648,2.586,0.305,4.269,1.165
2197,organic,9,12,1,12.102,0.65,5,1.294,6.855,3.668,0.297,4.38,0.957
758,organic,85,32,2,7.566,0.639,9,3.019,9.351,5.752,0.187,3.189,3.253
940,organic,161,63,5,4.354,0.573,18,3.396,15.127,5.899,0.151,8.777,3.33
3944,organic,116,51,3,10.586,0.551,5,1.16,4.762,4.44,0.154,3.347,2.204
3698,anomalous,61,42,1,12.94,0.672,3,1.005,5.857,2.917,0.592,3.982,0.128
205,anomalous,13,22,1,12.631,0.85,7,1.41,5.075,2.535,0.529,3.344,1.063
3407,organic,65,15,2,4.021,0.593,10,3.067,15.218,2.701,0.03,11.971,1.061
849,anomalous,157,20,1,9.845,0.54,10,2.149,9.257,4.965,0.161,6.888,4.789
3289,organic,100,21,1,13.65,0.687,11,2.625,6.514,6.8,0.222,7.866,1.578
2375,anomalous,13,96,2,14.65,0.981,1,0.15,0.39,0.968,0.709,0.05,0.531
1983,anomalous,57,32,1,12.908,0.884,3,0.658,3.712,1.658,0.735,0.85,0.626
1515,anomalous,40,77,2,15.37,0.87,2,0.307,1.147,0.427,0.852,1.219,0.407
3852,organic,131,64,4,9.812,0.723,7,1.45,14.448,5.176,0.246,10.905,4.139
1070,organic,135,33,4,3.771,0.633,9,2.307,11.868,5.532,0.101,6.324,2.754
973,organic,5,55,6,5.702,0.547,14,2.463,10.585,7.422,0.133,6.143,4.716
2807,organic,105,17,2,5.509,0.747,6,1.57,7.95,6.51,0.12,8.653,3.245
2424,organic,129,69,2,11.493,0.87,6,1.258,11.219,7.933,0.106,5.123,5.204
1807,organic,100,36,3,8.451,0.934,4,0.84,5.381,2.933,0.289,8.029,4.839
74,organic,106,14,3,7.565,0.257,4,1.289,13.3,5.129,0.25,10.715,2.443
3692,organic,53,57,3,8.778,0.63,10,1.868,3.609,6.722,0.002,12.836,2.026
1192,organic,64,33,2,5.885,0.547,4,0.939,8.742,7.301,0.053,10.112,3.858
271,organic,149,38,3,8.746,0.721,9,1.748,8.563,6.175,0.055,6.511,2.779
2524,organic,80,24,2,8.255,0.768,9,2.064,7.678,3.663,0.042,9.368,4.311
3296,organic,75,34,2,14.751,0.626,6,1.927,5.973,6.035,0.091,9.64,2.63
2419,anomalous,145,102,2,24.081,0.838,3,0.142,2.305,0.05,0.804,0.05,0.298
1041,organic,131,14,2,5.228,0.65,16,3.565,14.856,6.703,0.082,5.75,4.223
145,anomalous,81,65,2,16.971,0.811,4,0.533,5.609,1.576,0.439,3.266,0.13
355,organic,63,89,3,14.243,0.829,12,1.806,11.294,4.25,0.23,7.447,2.843
354,organic,28,40,5,5.991,0.671,6,1.372,10.196,8.013,0.208,7.289,4.897
3388,anomalous,54,135,2,23.946,0.712,3,0.288,2.597,1.987,0.737,4.169,0.379
1149,organic,74,16,2,9.499,0.71,12,4.007,16.323,6.226,0.126,5.789,2.764
3147,anomalous,162,41,2,14.367,0.931,2,0.541,5.102,6.268,0.386,8.64,1.868
811,organic,48,20,2,9.605,0.66,8,2.347,6.732,5.501,0.12,4.842,1.908
1124,organic,137,48,3,5.181,0.38,4,0.737,9.725,7.611,0.284,9.091,4.023
1108,organic,3,31,2,8.892,0.593,14,3.181,8.582,5.751,0.108,9.668,3.331
990,organic,136,23,2,5.602,0.634,6,1.338,8.968,2.595,0.083,13.393,2.812
78,organic,16,64,6,5.886,0.525,13,1.934,11.995,7.994,0.121,5.756,3.4
2515,organic,96,31,2,10.918,0.754,13,2.516,4.598,8.008,0.13,9.245,1.591
2741,organic,161,44,3,7.254,0.81,7,1.639,5.186,7.389,0.257,3.75,2.111
3194,organic,47,40,2,9.746,0.693,8,2.006,10.063,2.648,0.218,11.21,3.922
2278,organic,119,18,1,7.915,0.757,5,1.63,7.191,3.412,0.328,4.086,1.314
2674,organic,8,72,2,15.85,0.876,10,1.899,9.026,6.906,0.277,7.064,2.696
2923,organic,143,45,3,7.739,0.733,13,2.47,6.146,6.225,0.037,9.782,1.638
3113,anomalous,43,38,2,13.345,0.888,3,0.836,2.966,1.975,0.498,4.384,0.794
134,anomalous,86,24,2,7.946,0.971,3,0.724,2.821,2.551,0.638,1.74,0.609
2189,organic,99,46,5,8.973,0.672,7,1.509,11.858,4.32,0.097,7.111,3.436
638,organic,108,61,3,12.77,0.758,9,1.895,4.315,2.579,0.11,4.321,4.31
3125,organic,165,31,3,3.796,0.458,14,2.859,7.975,8.785,0.076,5.014,4.857
2597,organic,158,41,6,2.775,0.415,10,1.598,10.795,7.061,0.138,5.089,1.728
1763,organic,32,42,4,9.715,0.514,9,2.253,10.767,4.359,0.078,7.993,4.474
3620,organic,70,23,1,15.633,0.595,6,1.507,6.915,8.37,0.204,11.253,3.291
2975,organic,24,43,1,14.964,0.727,8,2.216,7.798,5.925,0.283,3.433,0.949
2314,organic,150,21,2,6.581,0.819,14,3.434,9.624,6.246,0.067,11.839,1.359
2579,organic,14,147,3,18.942,0.746,3,0.623,8.427,7.333,0.161,5.296,1.36
2048,organic,84,38,3,5.458,0.754,8,1.441,10.965,3.149,0.167,5.474,4.921
209,organic,44,54,2,11.563,0.713,6,1.176,5.856,6.611,0.126,3.748,3.638
3269,organic,32,16,3,9.476,0.531,19,4.325,12.061,6.684,0.228,5.895,4.334
600,organic,33,41,2,9.211,0.447,10,2.015,8.405,2.875,0.173,11.822,1.275
2530,organic,66,26,5,2.56,0.443,6,1.404,8.723,2.335,0.072,9.155,2.7
1646,organic,101,11,1,10.056,0.694,4,1.302,11.83,3.277,0.059,11.28,4.019
1341,organic,124,38,6,4.098,0.443,9,1.9,11.661,2.562,0.05,7.054,3.209
3906,organic,43,28,2,6.005,0.708,8,1.728,5.807,3.633,0.247,10.943,3.276
1580,organic,155,27,2,8.303,0.75,7,1.296,5.406,4.385,0.274,5.828,2.875
2719,organic,93,17,1,17.653,0.809,5,0.951,2.441,4.868,0.092,6.0,2.66
1588,anomalous,25,52,2,21.397,0.787,6,1.187,5.556,2.18,0.346,3.939,0.884
3468,organic,141,26,1,15.094,0.659,9,2.178,5.419,4.607,0.105,9.399,3.457
2741,anomalous,59,134,1,34.502,0.759,2,0.403,2.728,0.375,0.803,0.05,0.592
2329,organic,5,111,5,9.896,0.588,9,1.229,10.769,4.227,0.16,12.355,3.582
1011,anomalous,162,14,1,12.24,0.797,6,1.158,2.91,0.815,0.822,2.174,1.069
798,organic,69,41,2,11.767,0.622,9,1.846,8.16,7.516,0.106,10.213,4.73
3017,organic,11,15,1,8.929,0.682,9,2.093,7.15,7.281,0.137,9.113,2.792
2250,anomalous,121,41,1,19.468,0.87,1,0.2,2.529,0.507,0.963,0.819,0.251
900,organic,0,26,3,5.856,0.609,12,2.797,6.856,3.069,0.034,11.038,2.503
537,organic,129,44,3,6.424,0.687,7,1.646,9.897,4.294,0.08,9.899,3.819
1835,anomalous,110,19,3,5.815,0.602,8,2.051,7.44,2.86,0.2,6.673,2.429
2301,anomalous,140,65,1,31.392,0.837,1,0.171,1.328,1.445,0.764,1.33,0.36
2784,organic,35,42,3,8.37,0.657,15,3.017,13.941,4.306,0.172,12.83,1.753
1662,organic,117,15,2,5.173,0.348,13,3.062,11.985,2.659,0.046,8.617,4.79
2789,organic,108,11,1,10.972,0.526,8,2.148,6.338,5.948,0.109,4.315,2.731
1677,organic,69,24,1,9.008,0.561,13,2.415,9.565,7.072,0.013,8.884,3.716
2509,anomalous,36,51,2,15.401,0.97,3,0.586,1.654,0.906,0.827,1.552,0.054
2620,organic,160,23,1,10.613,0.699,9,1.897,7.967,6.937,0.353,2.856,4.64
1696,organic,21,60,5,4.516,0.583,9,2.128,14.571,5.714,0.13,10.628,3.932
1223,organic,83,20,1,8.917,0.797,3,0.703,6.764,3.995,0.2,11.077,4.232
3791,anomalous,110,132,4,9.314,0.827,8,1.192,4.86,4.692,0.498,2.137,1.07
2487,anomalous,6,63,4,5.667,0.661,8,1.139,5.682,3.97,0.439,2.265,1.933
1478,organic,11,23,3,6.485,0.674,13,2.585,9.332,5.816,0.109,12.917,2.564
2368,organic,65,43,4,3.949,0.388,12,2.228,8.749,3.202,0.056,12.193,4.161
277,organic,9,63,2,14.869,0.597,7,1.269,5.631,5.418,0.279,6.332,1.698
447,organic,42,101,3,13.864,0.693,3,0.445,5.803,5.834,0.333,3.962,4.268
2484,organic,29,22,2,4.031,0.584,10,2.225,15.862,7.246,0.099,13.016,2.015
1636,organic,169,72,2,13.333,0.792,2,0.536,4.643,3.353,0.22,9.086,4.118
2914,organic,140,51,2,16.123,0.668,9,1.782,6.658,2.891,0.257,6.504,4.114
